text,label
@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day I'll only get emails from pacsun ! &#128557;&#128299;,0
"RT @ripstephanie_: ""let my shirt go bitch it's Aeropostale wtf is wrong with you "" &#128514;&#128557;&#128514; https://t.co/xM5s5HN7tq",0
Y'all hoes believe anything though,0
She wanna talk shit.. but then have a friendship .. fuck you bitch and I hope u offended,0
@AaronKeplin shut up bitch,0
@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy,0
"when you're stupid, you don't know it. life is so easy. have you ever seen a depressed retard? i envy that.",0
I need sleep but can't seem to get that place that let's you clam down and sleep :(,0
"lmaoooo RT @ComedyTruth: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.",0
Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,1
loner.. stoner.. tell yo bitch to bite da boner,0
I don't want no boof hoes or no burnt girls !,0
do you think all the rice fags are at McDonald's?,1
Lima fears change but yet wants to bitch about how much it sucks &#128529;,0
&#8220;@G_Anderson4: I'm Dre's a bitch tho&#8221; &#128527;,0
@LittlecBeadles bitch follow me,0
@theshardyrebel cuz ur a sellout bitch fag,0
RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;Tiny Jihadi http://t.co/PDIKbrvCJ8,0
*rubs hands like bird man,0
#RuinADessert @midnight Fairy Queen. nomg&gt; I fucked #Obama panties again...............,0
Haha Tanaka went Yankee. So sorry Bums!,0
RT @Mr_JSmart24: Man I would be happy as a fat bitch in Chipotle if Atlanta get Clowney&#8230;but its gone cost to go get him and I'll be happy w&#8230;,0
@TeflonDon4200 why lil ricky stole MJ Chain and tried to flex with the bitch in his avi,0
' Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz,0
"Correction:&gt;&gt;&gt;&gt;when the sky is yellow, death is upon us. No. I'm scared",0
RT @rebecca7054: &#8220;@CaitlinBartlett: yeah bitches http://t.co/2PP9RboHy4&#8221;,0
Yo pussy been through it for the 9 scrapehouse visits. .,0
"@AmPowerBlog haha, says the little bitch who let someone take his phone. A real man wouldn't have let that happen. A little bitch would.",0
"RT @DragonflyJonez: ""You men are trash if your homeboy is cheating and you dont tell his wife/girl and break up their family."" LOLNO",0
All I want for my birthday is a big booty hoe &#128526;&#128526;,0
"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week",0
&#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: When you go down to eat the pussy and it smells tangy http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;,0
Bring another bitch for a real nigga.,0
RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE,0
"Want to go get this brownie, I'm stuck doe.",0
"RT @OfficiallyIce: RT @Manatti23: ""I fucked your bitch cause she gave me a boner, she went down twice like Adrien Broner..."" #FreckBars",0
Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall http://t.co/5e2fkQ3Q2T,1
Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a negro league player http://t.co/SngyNAGULC,0
Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.,0
RT @DrummerKid0328: Sike nah &#128514;&#128514;&#128514; that bitch be havin me buggin,0
Had to touch a yung nicca up real quicc last nite &#128514;&#128514;,0
RT @thefrogod: Dat shit trash&#8220;@ComplexMag: A shirt inspired by @Drake's emoji tattoo. Pre-order now: http://t.co/VAuLGcpkIS http://t.co/h&#8230;,0
"RT @Bidenshairplugs: Number of women denied birth control by Hobby Lobby: 0Number of Democrat retards butthurt by the verdict: 30,000,000&#8230;",0
"Foreign chick, no lie.. Man that bitch Beautiful",0
RT @StephenGoetz2: These hoes ain't loyal,0
"RT @McNarstle: Yes, the bird tweets in the morning are lovely but remember, what you're hearing is: BIRD COCK HERE! GET SOME ROCK HARD BIRD&#8230;",0
"Fuck wnba , fuck dykes on my set #GotNoSet",0
Bad bitches is the only thing that like,0
"&#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/nzHXA8GuA5""&#8221;&#128536;&#128536;&#128536;",0
Tony Blair equals Bush's bitch #morningjoe,0
Don't put too much effort into these bitches if you ain't gettin none back. Give them exactly what they give you,0
Kinda RT @Peachpapayya: U mad friend?? RT @viaNAWF: Fat fucking funky nasty ass hoes,0
RT @718queens: I rather my girl be clingy than a hoe,0
@xtinel @Linda1MMAGC No not at all. It's a slippery slope. Just don't want to lose my right to self defense. 1st its background checks then?,0
damn lol RT @GlobalGrindNews: Janay Rice speaks on the domestic violence costume that mocks her marriage http://t.co/n6ucidNUuU,0
&#8220;@AyyyeThatsChubb: I wish i had my dad in my life but the bitch ass nigga still think im not his child!&#8221; LMFAOOOO but damn that's sad cuh !,0
"RT @Makeit_aMiller: @Mike_Stud @HoodieAllen hoodie is a little bitch, when was the last time you heard about hoodies ""team"" mike put all hi&#8230;",0
"RT @TRU_Realigion_: Let a bitch try me try me, Ima swing her to the whole mf family &#128080;&#128514;",0
Ugh I really can't wait to get paid tomorrow and spend it on my hoes &#128524;&#10084;&#65039;&#128131;&#128111;&#128109;&#128514;&#128514;&#128514;&#128514;,0
These bitches boringgggg,0
hope gezus gets shot in his faggot head #houston #nbombs,1
RT @RollyPolly1x: This bitch quit after an hour of working here wtf &#128514;,0
Sub tweeting and uoeno lol bitch,0
Im a twat,0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked http://t.co/80aRX0QJxz",0
Alex Smith such a got damn bitch man,0
RT @NoBeeetch: Just annouced to my hoes who I'm drafting first round for cuffing season http://t.co/o1A0OqaXUt,0
I just bitch slapped my brother,0
I beg to differ on that lip bittin shit. Dis bitch bit my lip nd tried to suck my blood. Aint shit sexy about that,0
@pauIjac because their parental unit is trash.,0
Haha a private industry birthday is needed to all who have celebrated our bday the past month I can't wait for ours! I see you nig**s lol &#128513;,0
Light skin girls is the biggest hoes?,0
"This hoe straight up disappeared on me, like where did you go ?",0
"@BlakkHoodie_562 always eatin good wit my niggah, and good lookin on the cd my boy got some heat now i can bump some bangers",0
Lemme find out that bitch nigga talking shit,1
@Dre_Day200 nig nog,0
@Lov3Tadaisha &#128514;&#128514;&#128514; a box full of yellow crayons.,0
@SteveWorks4You @tedcruz ted cruz..leader..lol lol lol lol lol OMG lol lol lol lol lol you are a funny ass redneck...lol lol lol lol #lol,0
The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.,0
Luke Bryan is such a faggot tool,0
Mom just called me a rude ass hoe #rude,0
I'm rich bitch *said in Dave Chappell voice*,0
@RickBakas Not hard to...she's kind of a hoe. &#128513;,0
"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie",0
Plot twist: these hoes are loyal.,0
RT @BkBap: ...like to have a seat on it. I also don't assume that because a woman contributes to a sex convo that means her pussy is open f&#8230;,0
"Customers be tryna act like you don't understand what they're saying, no bitch, YOU don't understand what I'M saying.",0
the train station Harry's at is trash I've been to the same Eurostar too they refunded my whole trip to Paris bc train accident,0
@mrfoolycooly bitch ass scaring me! Lol you don't keep up with the new ones yet?,0
I had to hug the block. You bitches just wave at it,0
I swear ain't nothing worse than a bad bitch that lost it,0
Finna favorite my last tweet so niccas will kno I been knew wassup,0
&#8220;@_CiaraaaS: What things do you love? &#8212; Myself http://t.co/D23mKPgMxu&#8221;food weed pussy life &#128129;,0
&#8220;@SAADTHESAV: bitches saying ray rice got what he deserved but just a month ago wanted this man free &#128056;&#9749;&#65039; http://t.co/VFN1iS7Wx3&#8221;smh&#128514;&#128514;&#128514;,0
"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!",0
Laughing at these hoes #sexy #bomb #lebron #NotOkay,0
Rape a ho Ben! Lol,0
#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,0
The bitches are back http://t.co/3fpjQJvjUh,0
Why do I have the worst BM in the world smh this bitch the devil !,0
Lol Father has bitches pouring arizona tea on themselves in this one video,0
"@ThequeenSOxILL I'd rather ask yours, is she a nappy headed hoe too? And is your grandma as well? I'd be ashamed to be in your family.",0
@x_kasiaaa lmao bitch know we stand there EVERYDAY &#128514;&#128530;,0
RT @DomBeets: I wish someone would make a song about how these hoes ain't loyal,0
RT @TheoMaxximus: I can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe,0
"RT @TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud.",0
Every nigga trynna fuc the next nigga bitch not knowing his bitch is the next nigga bitch,0
RT @quirkisms: Jeter to A-Rod. From class to trash.,0
When your nigga passes you a hoe http://t.co/ItusP1WVoI,0
thirsty ass bitches shit dat ion like...,0
"@_CaliStrong - lol just think about it, there is a right way &amp; a wrong way to love someone. a hoe may just love you for what you got.",0
@jasongregory674 @Devondude1234 @hot_lads fuck yeah and hot big blk boots. This scally lad would get it.,0
RT @iamhusk: lmfaoo RT @G_Coppo: LMFAO RT @Zoo757: Lmao RT @DisrespectfulTy: You niggers move sooo fast http://t.co/g8m1TEyzpt,0
RT @ballerlifee: I took the hoe to burger king&#128514;&#128514;&#9995;&#9995;,0
@jesseleesoffer it totally does. smells like brownies every day i walk to work.,0
She burned that bitch,0
"Hi Charlie, eating leftover candy? @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",0
First thing I do when I hit the lotto is buying @moniqueeedavis two fat bitches and watching her eat both in one sitting,1
When a chicks head is weak I just close my eyes and imagine me giving a bad bitch like Zoe Saldana back shots so I can get my nut off,0
why is this thirsty white basic ass bitch still talking to me gtfo,0
Joe ripping on a Nobel prize winner while hes not their. What a little bitch #morningjoe,0
"and im retarded too, i keep answering the house phone when i know it aint for me :l",0
RT @BwTis: I have no sympathy for people who bitch about situations they get themselves into.,0
Lmao! RT @CapoToHeaven Lmao RT @HeauxmerSimpson: @AtlanticCity you'll never be Vegas. You faggot punk bitch.,0
RT @GorgeousCamry_: &#8220;@1inkkofrosess: @GorgeousCamry_ stop explaining yo self sorry ass bitch DONT NOBODY CARE &#128522;&#8221;eww you sound spicy !,0
Fuck off bitch,0
@_Dbankss orr why? Thts my lor bae tho wyd why u fucking up hoe?,0
RT @virleehol: @cbinflux Well we sure as heck know how to read. I'm reading the trash right now and almost everything I've heard on the web&#8230;,0
@aaliyahhhm I knowww righttt. I don't even know how to use this shit. How I update my status on this hoe?,0
&#8220;@iank12: @AJDougherty13 no you homo&#8221; sorry I can't be straight like you and pull mad bitches &#128532;,0
Good day spent with my faggot,0
@Midnight_Snacka now fuck that stfu shit how a bout u stop being a little bitch and get it round cuz u avoiding question u fucking scarry,0
@Seanability I love her too much. Maybe one of my bitchier birds...,0
&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,1
@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation,0
RT @daaamian_69: Derrick said if I cover my face and leave just my eyes visible I'll have tons of bitches,0
Soon as da money gon dem bitches leavin..You get locked up she ain't gon visit ya neither,0
All you muzzy lovers need to do one thing. Tell muzzies in the mideast to leave Israel alone. Don't start no shit won't be no shit. #Israel,1
My bitches get them Christians nigga,0
A real nigga ain't complete without a real bitch,0
Power bomb dat hoe,0
@jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow,0
RT @TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,0
U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special,0
RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol,0
Y se acab&#243;!! Mexico wins 3-0! That's my team bitches &#10084;&#65039;&#128154; #VIVAMEXICO,0
@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg,1
RT @sarcassmlol: &#8220;jinkies i lost my glasses!&#8221; - velma in every fucking episode of scooby doo like damn bitch get contacts,0
&#8220;@gmail_candy: It don't matter where we at this nigga always tryna holla at a bitch &#128514;&#128514; @tranSactionRAP&#8221; where. y'all. at?,0
Put the weights back on the rack bitch!! Smdh lol Dick Chaney's! http://t.co/pThwskJhdY,0
#Yankees 6-0. Nine straight hits. Price... Not your night.,0
Cause bitch. I rather eat pussy then get mine ate.,0
"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!",0
"This bitch lmao ""Steve Wilkos be goin on mfs &#128553;&#128514;"" https://t.co/AgQwqzwTZX",0
RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K,0
"RT @AIIAmericanGirI: &#127482;&#127480;FEC May Yank 1st Amendment Guards for Drudge, Rest of Internet https://t.co/pVe5nNAOkV #wiunion",0
So jus don't be faithful cus u never kno what your bitch doing lmao,0
Moving has been a bitch this weekend,0
@CSNChicago Punk ass bitch. #BullsTalk,0
@shik702 @DOP3Sweet @OhK_KoKo lol I talked to a lady who said having a clean shaven vagina at a Doc visit comes off as hoe-ish! She was old,0
@ZRexxx @SlowDollaz we take your bitch then recieve head from your mom,0
@YunGMiGo: @Shane_A1 cinco shit harder fucc niggayee but you fucc wit rich homie cuz dats ya homeboy fucc nicca,0
They're calling it #Sandy because the wind is going to make a lot girls clams really sandy,0
RT @JimNorton: The only thing more irritating than Donald Sterling being a cunt is Adam Silver continually apologizing for him.,0
@Shun_stokes: My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &#128514;,0
This is so much fun! &#128070;&#128588; #1UBB #1ndiana #hoosiers #hoosierdaddy,0
@baaaabyshaaaay_ Yassss bitch!!,0
@_BeverlyNoHills bitch... So they can't hold a real nigga down fa long.. &#128546;&#128546;&#128546; bruh ask mama to pay this ticket fa me!!!!!,0
Can you catch a box hoe,0
"RT @collegefession: ""All you need in life is bottles, bitches, and life lessons."" - Sam Houston State",0
The African Goshawk (Accipiter tachiro) is a species of bird of prey in the Accipitridae family. fou http://t.co/t9xi8IWocs,0
@saucygyro she's a dyke &amp; looks like she's 12,0
I think you've made it clear that these hoes ain't loyal,0
RT @Say_Lil_Zack: Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip&#8252;&#65039;,0
@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna,0
RT @IDontClaimHoes: Yung berg did a bitch move &#128530;&#128514;,0
bruh YouTube a bitch ass nigga bruh on me bruh.,0
RT @lilduval: Most of worried about looking like a hoe. Gon regret it when u get older. Cuz u missing out on a lot of fun,0
@Po0pdogg back up faggot,1
Ewww bitch #canunot #fuckoff,0
RT @asvholejay: do i have time for these hoes ? no no no no no no \_ no no no &#8230;,0
@emilysteers WASP EGGS,0
RT @popitfor_tyrick: Tbh I left all my hoes alone &#128080;,0
When ever you dog hoes really bad you end up w/ a girlfriend ...,0
&#8220;@LongMoneyTonyy: @vintage_monroe_ DONT Say Shit Else ! Just Stfu !&#8221;bitch we can do a lot more off this Twitter shit you can come see me,0
@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.,1
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/ENSNf9RGPH,0
RT @x2Pac_ThuGLorD: Whatever. No matter how many times kids fuck me over I will never become I pussy. I promise you that.,0
RT @YungRalphMaejor: &#8220;@iDocLyfe: Worst movie you can think of?&#8221; Fan that fucking trash netflix be posting shit that looks like a porno,0
Noap. Not taking them. RT @TiffNCompany: Maca root pills making my vagina do the wop,0
"You're an ugly fucking bitch, get off your high horse",0
boats 'n hoes &#191;,0
Lightskins and Spanish girls be acting like breaking niggas hearts is a necessity. Stop being cruel bitch,0
Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.,0
Jealous niggas usually send the hate threw the bitches,0
"When Chief Keef said ""I aint done turning up bitch!"" http://t.co/bx2mXV2osO",0
@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?,0
RT @WeDontLoveHoes: Bitches post all types of sex position pics with heart emojis but let yu get her in that position this bitch complain a&#8230;,0
"RT @pgammo: Run Differentials:Mets -14, Yankees -32.",0
RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD,0
Watched some crows eat a sandwich,0
RT @KingHorseDick: Be right when u wanna fuck a bad hoe too or a hoe u didnt really wanna fuck,0
"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!",0
I hear the same thing day in and day out.... its for the birds.,0
' Don't sleep on ma niggah CHood &#128076; @CharleyHood &#128175;&#128175;,1
"RT @QuinTheGreat: &#8220;@Lucki_Starr: When you accidentally say ""About a week ago"" http://t.co/JHBQhPUP2m&#8221; bitch u just wanted to show Ya ass smh",0
"@Liveitupjersey Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY!I'm concerned, WE have pussies &amp; psycho's!",0
"RT @CookieCocaine_: Stop fuckin with a ""take me out somewhere"" type of bitch...Get you a ""baby I cooked for you"" type of chick!! &#128525;&#9749;&#65039;&#128056;",0
RT @BudapecanShellz: This bitch needs to be ray rice'd http://t.co/tX51aFhDDF,0
Thursdays really been trash this season @nfl,0
I'm Rick James bitch!,0
@Articulate_Aura bitches don't know if they wanna play basketball or look sexy bro,0
Stuck up serious bitches are possibly the worst type of girls. Ever.,1
 bad bitches is the only thing that i like ,0
"RT @iam_KandiRaven ""Fuck ur WCW...let me see wat ur current bitch look like."" + Oowe...",0
RT @NinoDaPlug: @lil_aerii What's good bitch (:,0
RT @joytooawesome: @gorgeouss_kee @vintage_monroe_ bitch nooooo ! Kim been mine you dreaming,0
i saved a bird yesterday.,0
You and yuh bitch ass ull get smacked quick,0
Lil Kim really made herself trash smh &#128148;,0
&#8220;@Kevhoeee916: If I couldn't trust some of the homies how could I trust these hoes?&#8221;you can't lol,0
@Royceda59 Green bananas are better then yellow ones too.,0
"For those wondering why DHS was buying up all the ammo, now you know. Once the Charlie Manson er, @BarackObama race war starts its on #POTUS",0
@Huntermoore @shelbyritner shelby your pussy is beat up,0
RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,1
"Any man even considering plastic surgery is gay gay gay imagine ya boy say ""I'd get more hoes then u after I get these new lips"" &#128514;&#128514;&#128514;",0
RT @ChrissyNich: To call Martin baker an Uncle Tom and uppity because he's not siding with the majority pure ignorance....,0
@joeylattime @Mawson38 @ameriC00N joey r u a retard its about the defense and we only allow an avg of like 10 point so u really need to,0
@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot,1
Already scratched off mines RT @KingHorseDick: Paying for pussy still on my bucket list,0
"RT @InnocentMarina6: *Goes to Yankee candle**buys beer scented candle**goes home, lights it* *waits for a boyfriend*",0
If pussy lips could talk ill go down there like it's whispering,0
@JawShoeeAhhh lol thanks bitch hahah Vegas ain't ready for us lol,0
"EBHGJHBGJBEJFB I saw this:""ACH WEBSINGLE XXXXX8898 MARYLANDUNEMPINS""And was like some bitch named Mary Landunem STOLE MY MONEY!",0
life is ya professor better know that bitch is gone test ya,0
RT @ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,0
RT @pandaapussy: The day I have clear skin will be the day I'm the happiest cockiest bitch alive,0
RT @CauseWereGuys: How to get unlimited pussy in high school http://t.co/0yaDezrREr,0
these bitches climb on me climb on me &#128523;&#128524;,0
PND is my jigga man.,0
@Pnolia_jay shut up bitch nigga,0
"Shawty pussy wet, the dope drippn wet &#128166;",0
"Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?",0
"@IWantHis_Heart Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",1
Bitches ain't shit but hoes and tricks,0
What jealous hoe made this? http://t.co/95rdO7RHvq,0
@YGJOHNSTON it's always a white bitch doing something OP lol like they give zero fucks when it comes to dick &#128514;&#128514;,0
lmfao what? RT @cindielu: If your back is dry when you get out the shower you're a hoe!,0
RT @SuzanneEvans1: The Shocking True Stories Behind Your Favorite Classic Fairy Tales http://t.co/nINVwOXM9z via @HuffPostBooks,0
Brownies brownies brownies,0
These chicks use what they got to get what they want. Bunch of Ronnie &amp; Trickz ass hoes.,0
Yaaaaaas bitch,0
So glad I found a good girl and don't have to deal with these wild ass hoes they have nowadays.. Ratchets.,0
Kim K is alright but honestly so many niggas been in that I'd rather not.. And Miley got unfollowed that bitch is just strange.,0
I swear Newnan utilities be gettin a nicca .. Bout to start reading my own damn meter,0
"Seen it all before , bitch got a man but she scheming on the Low &#128564;",0
I don't buy pussy cuz it's free bitch I buy lacs!,0
@kieffer_jason @C_janacek07. No the fuck it doesn't it's a fucking song wtf r u talking about. Yes the fuck I can bitch,0
Leave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house,0
@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart,0
Maybe next time i day drink ill balance it out with my bitch mary jane cause #ItsLevelsTooThisShit,0
Bro I'm bored then a hoe rt,0
RT @LorenzoLuciano: Females always complaining about some shit niggas ain't doing right ....like bitches don't have flaws,0
last words to a bitch nigga 'why you lie',0
It opened up with some clouds parting and with SILK-----&gt;Can we get a room on the southside of the ghetto!,0
@tori_santana hell yea went from I love you to fuck you and that basic bitch,0
RT @ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping,0
RT @RamonRoblesJr: Good morning Baton Rouge. @ajohnson_a having a nip of @MBMoonshine http://t.co/5JZH1BhWWk,0
"grew up in this shit stuck wit da shit, u too pussy to fuck wit dis shit but im in love wit dis shit",0
RT @FriendlyAssh0le: rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/alUy9EO3xK,0
@GirlThatsVonte: Yall still going trick or treating this year or nah?hell yeah ima be da sweet tooth bandit steal bitches bags n shit,0
&#8220;@IIXIXIII: Honesty is all I ask for&#8221; you ugly then a hoe then,0
"I hate when girls say ""I'm single but my heart is taken"" bitch, that nigga don't love you. move on !!!",0
@santos_brina what a ratchet ass bitch bet she felt dumb&#9996;&#65039;,0
@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.,0
!!!!! RT @mleew17: boy dats cold...tyga dwn bad for cuffin dat hoe in the 1st place!!,0
&#8220;@beautifullapril: About to go take over the A this summer. Binging alll the fly bitches to bless atl! #turnup!&#8221; Thank you!! &#128513;&#128513;&#128175;,0
dad isn't your namefaggots a little more fitting.,0
@Oskzilla come draw and paint with me niggah!,0
when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,0
Yo can I sublet your pussy #ShitFahdSays,0
"RT @anarchistrev: I am no longer willing to claim ""I'm just like you just queer"" as my rallying cry.",0
I ain't got no hoes&#128530;&#128074;,0
"RT @DreGambiino: Niggas be like ""I got some hoes on the flo"" .... &#128567; http://t.co/swFpGRBliv",0
"Another major development in the Jihadi circles: Al Maqdisi, hardcore jihadi theorist asks specifically for relief &amp; aid workers&#8217; release",0
And a hoe gon be a hoe regardless,0
"&#8220;@BigMamaaTee: There's a difference between being actually crazy &amp; aspiring crazy&#8221; real shit . I can't stand ""fake crazy"" bitches",0
"@AceHudsonJr bitches tryna take all my money, g.",0
"RT @Lyl_HOE: I heard ""Love Dont Love You"" by En Vogue at work lastnight .. Shit groovy as a bitch ..",0
"&#8220;@miilkkk: this dude a fucking legend bruh, fuck her right in the pussy lmao http://t.co/GfYrQ2VFYZ&#8221; true legendFuck her right in the pussy!",0
Woke up feeling like a bitch. Gonna stop acting like a bitch over some weak shit and focus on myself now. Its me time bruh,0
RT @AveryRondinelli: @tneut10 but then who is going to host the baddest bitch competition?,0
like a slow death &#8220;@iSell_Pussy4EBT How does it feel to have a shit load of nudes to fap to but not one bitch to fuck?&#8221;,0
"Kanyes verse on ""I won"" is making hoes feel like trophies for real.",0
@Bam_N_DeyMouth you already know ima keep it trilla...Happy Bday lha bitch i love yu nigga!,0
My dad is a bitch.,0
"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",0
"@Roscoedash shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub.",0
RT @TheGoodGodAbove: Victoria&#8217;s real secret?Five nipples and a sideways vagina.,0
Where this hoe Benga at,0
@elise_palmer im assuming mickey bubbles,0
Millions of niggas can rap. Can any of y'all make music? Like a quality song. Not just you spittin bars. Shit you can play wit the bitches?,0
Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB,0
@Coley_Cee: @lil_aerii girl you know I was spitting that G shit to you &amp; you was going lbvsbitch plz,0
I aint mad at you bitches thats what hoes do,0
His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it,0
Almost cussed dis bitch out at mcdonalds talmbout da register down so dey can't serve us..umm bitch give us da food fa free den &#128530;,0
@yendys45 LMFAO thats dead them hoes gotta pay,0
RT @TaylorGrisbhy: Nothing is wrong wit staying down here to work at the plant.These little minded bitches need 2 fuckin stop being judgmen&#8230;,0
"@KazAtta: @1TAKEHOV Oh man.. its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed",0
"RT @isminiHoran: &#8220;i&#8217;m running like a bitch&#8221;&#8212; Michael Clifford, role model and inspiration to many",0
RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,0
RT @_posterboi: And y'all niggas jus give up the pussy.. I wonder how y'all feel reading the TL... Nervous AF huh? Thinkin y'all bout to ge&#8230;,0
@rachh_burkhart talkin bout the retard your sittin on,0
"RT @iowahawkblog: If you call a player a ""pussy"" when he's sidelined by concussion, and a ""low class"" when he trash talks, you might be a f&#8230;",0
RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,0
"RT @DanielMtz1997: 20 rts I'll go down there and say ""fuck er right in the pussy"" &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/RZFhAbWTSv",0
Got you're bitch panties niagra falling,0
"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way.",0
&#8220;@royalriahh: Fake bitches I don't want your hugs&#8221;,0
RT @FuckTraVonn: Niggas madd gay RT @CirocBwoy_: teachers giving niggas pussy and they snitching. incredible,0
RT @redbonejasssy: She said I got to many hoes,0
@SexWith_SocksOn faggot,1
"RT @BlackJeezuss: ""i want a black guy thats 6'9, wears jordans and has tattoos""... bitch thats a created player on 2K",0
"Bitch ass nigga, be hating on black women... Uncle Tom bitch punk.",1
Boosie ran this hoe,0
Got my vans on.. My pockets chunky,0
RT @Moniqve_: hoes be mad at you cause your nigga wanted you over her &#128564;,0
@cnnbrk let me guess they have yellow cake too? Same crap different president,0
wallah I fucking hate this fuckin mexican bitch so much.,0
dont call me a nigguh unless u call me my nigguh,0
ahahahh!!ping pang POW! HOW U LIKE ME NOW! Shouts out 2 my bro Dre Hogg Style Ent! Uza fool 4 dis 1,0
I let hoes make it too much,0
"@Samirahusic_: I don't want to have sex with my gf because I feel like I'm using her.."" - anonymous"" Whata faggot",0
this one bitch dont feel the same no more an henny dont really kill the pain no moree,0
Photo: Happy Friday bitches #kimorablac http://t.co/3FIlNPwCwE,0
@_BDOE bro u trash at that zombies,0
How can you say you don't want a nigga that's friendly but your pussy is like Casper the friendly ghost?,0
RT @natalie_vasquez: Fucking hate ignorant ass bitches,0
